App_Name,Remarks,Sentiment,Label,Score,Date_of_Remark
Minecraft,very fun game. I only have difficulties with highly popular servers  and playing certain add-ons. overall very fun to play. has a good survival aspect mixed with the experience of playing journey mode in Terraria. and there's better achievements! I strongly suggest playing it I play it almost 8 hours a day!,POSITIVE,0,0.999523759,15-Mar-24
Minecraft,the game is good and all but they HAD to change the d pad control and texture and the new one is wonky and it's worse and the old d pad was better but why did u guys have to change it. I know because the other 2 controls look the same except the d pad but at least make a setting to make the old d pad control!!1,NEGATIVE,1,0.997171342,23-Mar-24
Minecraft,Great game. I spend hours lost in this game every time I play. However this app keeps lagging out and then closing. It's quite irritating and is grounds to remove the app if it doesn't get fixed. I was super excited to have this game at my fingertips but this is a buzz kill.,NEGATIVE,1,0.993541718,3-Apr-24
Minecraft,Look  to be honest. The updates are either focused towards adding little to no ideas to already existing blocks as due to the development team not agreeing on single ideas they have to implement things separately or if so  none at all. The mob votes are destabilized to the point where now we are getting very dry ideas for new mobs  such as a item holder mob which is basically a living armorstand. Now someone may say   They try their best.  They don't even use full potential when updating.,NEGATIVE,1,0.999530196,7-Feb-24
Minecraft,Listen  Minecraft is a fun game and all  but there is an issue. You see  today I tried to play Minecraft with my friend  but I didn't have a skin on. I went to the dressing room to get it but it kept saying:  This isn't a Minecraft skin  silly.  I tried with many other skins but it kept saying the same thing! Please fix this  Minecraft. Thank you.,NEGATIVE,1,0.928937256,19-Mar-24
Minecraft,I'm giving it a one of 5 because it lags and glitches  and it kicks me out every time! I know it's not my phone or wifi. Even though I don't use wifi  this needs to get fixed. I don't know what's wrong with it. But this has never happened before ever! I don't know what's happening with MC  but I know I'm not gonna stand for it. If it doesn't get the lag and bugs fixed. You People need to get your stupid game fixed  so that way people don't complain about it!,NEGATIVE,1,0.998759151,30-Mar-24
Minecraft,Performance dips are quite often  and can't import or export world because of Android restrictions  they should have different directory for the world and resources files  rather than data folder. Because Android doesn't allows messing with that.,NEGATIVE,1,0.996639609,21-Mar-24
Minecraft,I'm using a new phone but for some reason  the game/com.mojang folder doesn't appear on my device's file manager. I can't access the world I was working on since 2017 since there's no folder where I can paste the world file on. Uninstall/reinstall did nothing.,NEGATIVE,1,0.999340713,1-Mar-24
Minecraft,This game is pretty good. I've been playing for years. Right now  the most recent update won't let me play. It just freezes. I thought it was space. But that wasn't the case. The wifi wasn't the problem either. As soon as I updated  I stopped being able to play. Please fix.,NEGATIVE,1,0.610482097,29-Feb-24
Minecraft,As of the graphics  I can definitely say that It's amazing. The world is wide and adventurous. However  I get confused at how the control mechanics work. It also lags often but smooth consistent 45 fps gameplay on my device.,POSITIVE,0,0.999264896,22-Mar-24
Minecraft,This game is fun. But  there's one thing that doesn't make it fun anymore. The button control  it's too hard to adapt somehow  and the control is little too middle. Please add the old control setting ð,NEGATIVE,1,0.998036921,16-Mar-24
Minecraft,Good game  played it for years. New updates are great honestly. But I'm giving it 3 stars  why? Because 1: every time I make a new avatar it keeps either deleting  or it just goes back to Alex/Steve when I start playing? And 2: so many of the skin/avatar clothes are for real money. I get that you need money BUT you already get money from people buying this game (over 50mil did so that's a lot already) and features in the game  plus why can't you just make at least Â¼ of the skin clothes free?,NEGATIVE,1,0.979614079,28-Feb-24
Minecraft,A lot of the new features the mobile version are adding are very... Inconvenient? For example  the buttons. They used to have nice little dots but now it's arrows? I don't mind the swimming/flying ones but the rest.. kinda sucks???,NEGATIVE,1,0.999341309,31-Mar-24
Minecraft,I love thid game there's no lag and its good but there's a 2 thing you need to add on bedrock/Pocket edition  is offhand and sweeping edge enchantment i know it will be op but its so hard to play when you are just only using phone When your pickaxe is almost broke but you have mending on it and kill zombie with swords pickaxe can't be fix that's why we need offhanddddd  thank you.,POSITIVE,0,0.957609653,21-Feb-24
Minecraft,It's an amazing game. I play it on Xbox all the time. My only complaint is that it kicks me off my world after 20-25 mins of playing. The controls are a little hard to mess with too. But that's expected with a phone game.,NEGATIVE,1,0.820189893,15-Mar-24
Minecraft,The game is all good. I am pretty impressed by this game but the one thing from which I am giving it four stars instead of five is that the multiplayer option  the game is already paid and the realm are also paid. The developer should free for only 2 player realm. This is only my suggestion.,NEGATIVE,1,0.5736624,5-Mar-24
Minecraft,Thank you for adding the ability to shift the icons around. While it isn't perfect it's infinitely better than the previous format. The game runs a little slower than before but that could be my device  I'll check the latest update to see if it's fixed.,NEGATIVE,1,0.512037873,1-Apr-24
Minecraft,Greatest game I ever played other than the skin import not working and I wish the would add the world export feature from Java to bedrock but other than that it's a great game plus with it being so easy to mod I never run out of stuff to do so overall it's a great game.,POSITIVE,0,0.999756038,9-Feb-24
Minecraft,Outrageous 500 words are not enough for me to express how disappointed I am with this new update the controls are now half way across the screen I'm struggling to actually play and move my little person as my thumbs barley reach please sort out this and put the old controls back on or at least have an option where I can please and thank you (blackmail is an option if this isn't at least taken into consideration) appreciate it.,NEGATIVE,1,0.999320507,24-Mar-24
Minecraft,Game loses its simplicity  skin are not saved when you didn't log into your xbox account and the world transfer is rendered useless now thanks to the fact that android 13 and higher won't allow you to move or even see folder in the data section  there aren't any alternatives either so you're screwed.,NEGATIVE,1,0.999787152,26-Mar-24
Minecraft,I love minecraft and love playing it but the game has started to go south i first though it was my phone that was the problem but it was not bc it happens to my friends too the game just crashes and then it takes long to go back you just don't really wanna play anymore and it gets irritating please fix it :(,NEGATIVE,1,0.999223232,29-Mar-24
Minecraft,I HATE THE NEW MOVEMENT ON THE APP! The one I always use you swapped with one that I absolutely hate and is hard to control  but let me tell you  I went to settings to try to change it. But the one I use you completely took out! I can never play minecraft fun again actually being able to move! I HATE IT!,NEGATIVE,1,0.999122202,14-Mar-24
Minecraft,i just bought this the other day  because i have enough money to buy this game for and the downside of this game is so laggy in my second phone which is low-end phone and im using my other phone to run this game properly and i HATE buying minecoins just to BUY some maps  skins  and others when you can just download in the website for free. Overall 2.1 out of 10..,NEGATIVE,1,0.99971658,5-Mar-24
Minecraft,I absolutely love Minecraft but there is a problem because I have a 10$ gift card and I spent it on buying minecraft on my galaxy phone and to spent 8$ so that means the purchase was successful but then I click install and then it doesent let me like when it's installing it stops and it doesent install completly even though I bought it cause I only have like 2$ in my gift card and this has been an issue for like year s now pls fix this problem.,NEGATIVE,1,0.985570431,2-Mar-24
Minecraft,Minecraft was the seminal game of the last decade  and it's still one of the best games to ever have been created to this day. It's a sandbox with almost infinite possibilities and is full of endless fun  whether you're playing alone or with friends. And for the price of just Â£5  Minecraft is a bargain. Owing to it's versatile sandbox  Minecraft also has universal appeal  so I'd strongly recommend it to anyone considering buying it.,POSITIVE,0,0.999742687,13-Mar-24
Minecraft,What the hell ð after the increase in chunks it always lags in my device which has 700 snapdragon series processor with 8 gb ram with only 40% storage use . And it also keeps lagging in low settings tooð  the problem came after update in chunks .It just sucks . Experience is so bad ð®âð¨.,NEGATIVE,1,0.999746263,27-Feb-24
Minecraft,The D-Pad option is supposed to have sharp corners and be squares. I REALLY don't like it being rounded corners and the way its working. Change it back. The D-Pad option displays the type I want but after clicking on it it is completely different than the picture! Its REALLY grinding on my nerves!,POSITIVE,0,0.703430414,13-Mar-24
Minecraft,it has lot of glitches like armour texture gets detoriated when playing in multiplayer. also controls get removed automatically while playing the game .this doesn't make sense buying a game and still has glitches. apk would be better because spending money for something and regretting is the worst . Minecrafts dev should also look for what mcpe players wants,NEGATIVE,1,0.99966836,6-Mar-24
Minecraft,It was 5 stars until you changed the D-pad look and function. It's stupid  fidgety  and completely useless. I can't do what I used to do and playing isn't the same. The newest update and  bug changes  ruined it.,NEGATIVE,1,0.999808252,13-Mar-24
Minecraft,I hate how I'm not earning any achievement while using my main phone but when I switched to other phone it's earnings. This bug isn't fix until now  I've been playing for 1month and only 2 achievement has been collected  and I only knew when I switched to my other phone.,NEGATIVE,1,0.998208046,3-Mar-24
Minecraft,It's worth it. I mean it's Minecraft. Its been here for a more than a decade. & the game was still alive! A lot of people at it's community were happy in the game  its just keeps improving. Of course  there are some flaws like in every video game exist mostly  the parities between Java & Bedrock *this runs on Bedrock*. But those are minor stuff  this is still Minecraft  nothing major stuff you're missing out on. But regardless  you will love this game  because it's that feeling of nearly home.,POSITIVE,0,0.999514937,25-Feb-24
Minecraft,Things have happened to my phone since I have been playing Minecraft. It's been kicking me out of the game even though nothing big is happening in the game. It lags a lot before it kicks me out. Even though i cleared cashed and restarted  my phone still doesn't fix the problem,NEGATIVE,1,0.998158753,24-Feb-24
Minecraft,It's always been fun  but the devs just messed up all the mobile controls. I like the old ones way better. The new controls are hard to use  really far apart  and slow. It makes the game unplayable.,NEGATIVE,1,0.997602165,1-Apr-24
Minecraft,I cant download it anymore honestly it's a good game but I wouldn't recommend it on your phone. It's a waste of money and it's not worth trying to look into it because you won't find anything helpful. 1/10 experience im not sure if it's just where I'm at or if it's a app store problem but it's not worth the frustration.,NEGATIVE,1,0.999691963,1-Mar-24
Minecraft,I love the app  honestly. But I just don't like the way it disappears my created world without any notice. After days of not playing  my newly created world will gone. I hate it! I don't think so if this was on my phone or what. But I don't like it. Hope the devs would fix it. Its just frustrating for me.,NEGATIVE,1,0.99859184,7-Mar-24
Minecraft,unable to change my skin. i keep getting the pop-up saying its not a minecraft skin even though it is. i used the same method i always have (downloaded an unwrapped png of the skin i wanted to use) and im not sure if theres any other way to do it. other than this i dont have any issues or complaints! its an amazing game,POSITIVE,0,0.972147822,13-Feb-24
Minecraft,I mean the game is good. But why do I have to pay for mine raft bedrock if I have already bought it. Its like buying a new phone for other purpose. Also when I try to change in to my custom minecraft skin it says that it is not a minecraft skin silly when it is a minecraft skin. I tried everything to resolve this problem but nothing helps. Why does minecraft have to be so hard to deal with. Why can't it be this easy.,NEGATIVE,1,0.997967422,25-Feb-24
Minecraft,this is one of my favourite game i played ever. I play it on phone and whenever I play online multiplayer in different server like different mini games. They dominate me so badly most of time because most of them play on pc thats why their moves are so better than mine because of controls.I kindly request you to please launch something such that only mobile players can access to it. It's not for me many mobile players face this you can take survey of it. Please ð do this for a Minecraft lover,NEGATIVE,1,0.982583344,3-Mar-24
Minecraft,I love Minecraft too much but I have little problem like we need some new features like holding light emitting objects in left hand like torches and lantern and most importantly we need a new button by which we can change our camera angle in one click.I hope you will add these features soon.ðð Thank you Minecraft teamâ¤ï¸,POSITIVE,0,0.53776747,30-Mar-24
Minecraft,It's overall a nice experience with the 64 bit version. I would recommend. The only problem is that sometimes it laggs and takes more time to sign in. Hence  I would suggest Mojang to improve the sign in process,POSITIVE,0,0.894180417,15-Feb-24
Minecraft,My personal story goes with Minecraft a long way. Though I am not a content creator  Minecraft has helped me though my cancer treatment in which I processed my emotions through my builds. Even to this day  it helps eliminate stress while on peaceful mode  with many adventures on easy - hard. Minecraft has been one the of the few games that keeps updating after paying  which many other creators only release  but never add additional features unless you count Stardew Valley. Overall I â¤ï¸ Minecraft,POSITIVE,0,0.996568918,2-Apr-24
Minecraft,Minecraft Bedrock is great... It's a lot like The OASIS from Ready Player One Book/movie... The base game is free  but all Marketplace items are Paid. I will be honest : The Marketplace items  some are Really Fun! But about 90% of Marketplace is just trash! Too generic or cashing in on popular trend. On mobile  you CAN import your own skin/costume via Third Party apps  but do be careful!,NEGATIVE,1,0.980546296,13-Feb-24
Minecraft,This game is way to harsh for how they describe it as a fun Sandbox with anything able to happen. Yes the best thing to happen so far is I fell in lava with all of my gear on me. AND IT DISSAPEARED. A LITTLE TO HARSH. never playing this game without creative. I got confident in fighting after the wolf update then my wolf died. I got good gear and felt confident in mining and fighting and I died with all of my armour .,POSITIVE,0,0.80641222,29-Apr-24
Minecraft,Minecraft  being really fun has one bug that makes things a bit hard for roleplays with my friends and family. I tried to give a skin to my sister  it was a Minecraft skin that I had played the game with myself she tried to put it on but it didn't count as a Minecraft skin and said  that's not a Minecraft skin  silly.   Other then that the game is awesome!,POSITIVE,0,0.769570649,23-Apr-24
Minecraft,I love getting to build and such  but it keeps repeatedly kicking me off for no reason. It does it even more when I try to join friends or when they join me. I already uninstalled and reinstalled and tried updating it. Nothings working.,NEGATIVE,1,0.99879092,22-Feb-24
Minecraft,Great game  but straight to the point; everytime I saved the world after I gained stuff and I came back  it restarts all over again. It's the 3rd time I have to restart and it's getting annoying...please fix this bug.,NEGATIVE,1,0.996009707,19-Feb-24
Minecraft,â¨ï¸I ABSOLUTELY LOVE MINECRAFT!â¨ï¸It's probably the best game I have ever played! Alot of people have been saying it glitches alot but most of the time that's because whatever your playing on might be crashing or lost signal. I have been playing minecraft for atleast 8 years and I still love it! I hope new players of minecraft will love it! â¤ï¸,POSITIVE,0,0.999726832,3-Mar-24
Minecraft,Obviously good game but  I kinda dislike the controllers?since it used to be one button to jump but now it feels weird to adjust towards the newer concept  hopefully they add in where you can change it back to the classic D-PAD set.,POSITIVE,0,0.844583511,4-Apr-24
Minecraft,Hey  developers  great game. HOWEVER can you fix the newest update. So  whenever I move the camera (the head) around  it does this like vibrate thing  where it vibrates really fast and makes everything blurry when you move your head. It doesn't happen for a few minutes  when you go into the settings (not change anything  just sit in the settings) and then hop back into the game. But then it comes back. It makes the game so nauseous  and hard to play.,NEGATIVE,1,0.996777117,3-Jan-24
Minecraft,Minecraft is fun. I love it. It's very easy to pick up the controls and h to play the game. Mobile is a little harder  but the bigger the better. You can play with your friends and prak em. But the worst update is when they added netherite  it's pointless to me. Very hard to find wouldn't waste like 5 hours just to find. But it at least gives you achievements. But fun in all. Highly recommend.,POSITIVE,0,0.991403401,28-Jan-24
Minecraft,Minecraft is a fun  adventurous game where you could either be surviving in vast lands  or be in creative mode and being able to fly and build whatever you want. I have been playing this game for about 4 yrs now. Possibilities are endless  and with updates constantly being added  the game is getting better and better  with glitches being removed quickly. I definitely recommend this game.,POSITIVE,0,0.999378562,13-Jan-24
Minecraft,As a long tem player of minecraft (Since â 2016) I've have never ran into issues until recently. The game overall is good  a bit laggy  but that's expected from a mobile game. My only issue with the game is my inability to change my skin; I've been having this issue for about 3 to 4 months  whenever I find a skin from anywhere it mentions how it's not a skin--even though its the same apps and website. I've just now mentioned it as I thought it would be fixed within a week or two--but it has not.,NEGATIVE,1,0.996084809,6-Jan-24
Minecraft,Great game! Bad execution on mobile. Been playing Java edition for 9+ years  for a few reasons this just can't come close to that. The controls are frankly stupid. Every free mobile game has fully customizable and  good feeling  controls. This just lacks the customization. The game is also pretty poorly optimized  even on a solid phone (S21 with Snap 888) it just experiences random stutters. I love minecraft with a passion  but I can't seem to get any enjoyment out of the mobile port.,NEGATIVE,1,0.999679327,7-Jan-24
Minecraft,It's minecraft  which is a really epic game that now can be played on the convenience of your phone or tablet. I love the portability and the updates that help it compare to the other versions of the game. It's come a long way from just being a  pocket edition   from when I first started playing in 2019. I don't have too many lag issues or problems playing. One thing tho is that it's hard to find the file to a saved world when wanting to import it to a new device. Overall  it's still a fun game,POSITIVE,0,0.997704446,21-Jan-24
Minecraft,The game is amaze! Really! But its potential is not used. We could have a much greater variety of animals  there is so little to do in the end because it is so empty that it becomes a boring dimension  there could be stronger monsters in the overworld  like a giant spider or dragons to fight and make the game more exciting  etc. We only have one (relevant) uptade for year and when it happens  it does not bring big news. The game could be much better than it is now.,NEGATIVE,1,0.999405622,27-Jan-24
Minecraft,This is a fun game  but there is one problem when I'm playing survival mode. There is this bug where it keeps sending me notifications and kicks me off the game,NEGATIVE,1,0.99491775,24-Apr-24
Minecraft,The game is great  but the recent update won't allow me to play... i log in  its fine  press play  its fine  then when i press a world or realm it just suddenly quits minecraft. My phone is still in good condition. Pls fix this devs,NEGATIVE,1,0.996805191,23-Apr-24
Minecraft,Can't Recover Worlds Anymore. Upgraded to a pixel 8 Pro and now I have no longer have access to the location where worlds are stored. I can't restore my saved worlds and that pisses me off so now I have to subscribe to realms? What a rip-off.,NEGATIVE,1,0.999740779,29-Apr-24
Minecraft,This is possibly one of the best games ever from playing it from Xbox 360 edition to pocket edition it has never failed to entertain me and only has a few problems but overall a very good game,POSITIVE,0,0.999823153,24-Apr-24
Minecraft,The game is pretty good but I had a problem with the dogs  every time I went minning  for a few minutes. After I came back I found two dogs and decided to grab a bone  and tame it  when I turned back my dogs dissappear.,NEGATIVE,1,0.994138837,26-Apr-24
Minecraft,PLEASE undo the d-pad change  it's just so bad now. If you barely touch outside the buttons it turns into moving the screen which is annoying  plus the movement is incredibly restricted (can't even back to the side).,NEGATIVE,1,0.999782026,16-Mar-24
Minecraft,I mean the game is fun and all but whenever I'm going to an external server it always tells me these weird things saying that my current pin is not going to be able to play multiplayer on a external server but when I get in it's all fine that's the weird thing it's all fine and it works like a charm,POSITIVE,0,0.999652028,10-Mar-24
Minecraft,I love this game. However after the recent update  it will crash. I can't even get to the home screen before it crashes. It shows the loading screen then right when it should go to the home screen  it crashes! In my personal opinion  I think that if the Minecraft team is working towards the next big update 1.21  they should start working to fix this problem. This problem can cause people to stop playing and what's the point in 1.21  if nobody plays the game.,NEGATIVE,1,0.998238921,11-Dec-23
Minecraft,Noo  my old D-pad controls!! As an old MCPE player since 2013  I can't jump around and parkour properly anymore after the update. This makes it almost unplayable without a controller or mouse/keyboard. Hope Mojang will revert this.,NEGATIVE,1,0.999087691,19-Apr-24
Minecraft,Great game love the new armadillos and I love how they added the different colours of wolves it's really cool but there really nothing wrong at all with Minecraft it's a greatly crafted game (no pun intended) and that's all I really have to say,POSITIVE,0,0.99972707,27-Apr-24
Minecraft,the controls got updated and im pissed. it recently got updated and it's slightly off place I've tried customs but it's taking me over an hour. still couldn't get it right which made me resort to the other default controls  absolutely slow and not optimal. who decided this was a good update?,NEGATIVE,1,0.99959594,13-Mar-24
Minecraft,Everytime I start the game  my character would always load and also the marketplace. I tried to reach out but the customer service seems very useless and everytime a friend would join  it would pop up  an error  to them. Please fix this asap. The game is fire but there's a lot of errors. It would be useless to continue playing if there's a lot of errors to begin with  especially on multiplayer. I hope y'all would improve your  bug fixes .,NEGATIVE,1,0.999556363,24-Dec-23
Minecraft,I haven't played Minecraft in over 7 months to a year. I was so excited to finally play again and I purchased and downloaded it and made a world to build in. until when I placed blocks  they'd disappear and I'd keep having to build those blocks over and over again for about 4 times in a row. blocks would randomly delete  (the ones I didn't place). along with the villagers and animals weren't moving. I'm not sure why? please fix this. I'm very disappointed.,NEGATIVE,1,0.998673201,5-Feb-24
Minecraft,The update is good but still I want to have a custom layout of the control buttons like how big or small their scale and the opacity of it so you can experience like playing it in a PC and where the button you want to place like that  overall it's goodð¤ ,POSITIVE,0,0.998123705,13-Feb-24
Minecraft,It's a great game but one thing about it that I don't like is that it like freeze for 5 seconds and it really bad when your trying to pvp on it and so on. So please fix that bug. Thank you.,NEGATIVE,1,0.99842912,27-Apr-24
Minecraft,I left the beta but my account is still in beta and my account has been bugging out  sometimes it's letting me use the marketplace and use skins and at other times it tells me there's a problem. Please fix the problem It has been ruining the game for me since my purchases have no use if I can't even use them. Its restricting my gameplay and its been a problem for weeks.,NEGATIVE,1,0.999694347,13-Apr-24
Minecraft,I love this game  a literal part of my childhood. Ever since I was 6  my brother taught me how to play and now  I still play it. Though I'm only 15  this game will always be in my heart. My only problem is a tiny one. My skins don't load sometimes and I'll be just a regular Steve or Alex skin.. That's all I have to say. Keep up the outstanding workâ­â¨,POSITIVE,0,0.999634743,18-Apr-24
Minecraft,I've been playing Minecraft since July 2014  so I've seen most major updates for game. Although i played it so much from my childhood and i can tell it is a good game itself. But after 1.16 it gone boring game for us unless one adds a addon from it's marketplace so i'm only want to tell the developers to make it more charming than it is  so that i gave it 4 stars.,NEGATIVE,1,0.94288826,18-Mar-24
Minecraft,As a player since between 2015 - 2016  even if I play this sandbox game alone and I don't play on my old Xbox one anymore  I still wanna say this game is still fun  tho the public market thing is kinda a nuisance to bedrock edition  it's still playable and fun to me. Also im obsessed the new trial chambers but I hate the new d-pad  please revert it to the old one..,POSITIVE,0,0.879374564,14-Mar-24
Minecraft,The game plays great. Used to play this as a child  and still play it. They may not have ads of it  but that's what makes it truthful unlike those other ads. I recommend downloading this. Achievements are very fun.,POSITIVE,0,0.999787509,29-Feb-24
Minecraft,minecraft is probably the greatest thing thats ever happened to me unfortunately In recent updates the app has gotten buggy and has more lag then i ever remember  it will freeze once and a while using a keyboard breaks the space bar all the time but I think that has to do with Samsung keyboard,NEGATIVE,1,0.998327792,20-Feb-24
Minecraft,Minecraft is a great game. This game is perfect for people who like to play with friends and family. I personally love to play on survival to give me a slight challenge. I love the new caves and mountains updates  it gives you new places to explore and endless opportunities. This game is also great for people who want to build all sorts of things in creative and to discover new techniques and building ideas. I highly recomend and it is worth it to buy!!!,POSITIVE,0,0.999836683,28-Jan-24
Minecraft,Minecraft is a great game. The latest update  however  has ruined the experience for me  I noticed glitches in the game that have never happened to me throughout the years I've played  and that really sucks.,NEGATIVE,1,0.994624555,17-Mar-24
Minecraft,I have to go with 3 stars it was always 5 star but the reason for 3 is the game keeps on freezing at a surtent point and also the new controls are not as good as what it always was but mosg important is the freezing in hame agter 4 minutes and sometimes in the creat world option pleace try and fix the problem,NEGATIVE,1,0.998513162,14-Apr-24
Minecraft,There's this reoccurring bug that resets the button placements of the keys in this game i know that it's still in experimental phase but can you fix this? Can't really play properly when your control scheme keeps resetting.,NEGATIVE,1,0.999711931,24-Feb-24
Minecraft,This is an awesome game and I play it every day  but I would enjoy it more if you were to add carriages. Carriages would be a fantastic addition to the game because it could seat seven-eight players  one being in the front controlling the carriage  also there could be one or two horses  two horses would make it faster. This way groups of 3 to 8 could travel on the same transportation device. In conclusion  I  and many other players believe that carriages would vastly improve the mc experience.,POSITIVE,0,0.999088287,22-Jan-24
Minecraft,when i was trying to do raycasting function  it didnt work. when i was trying to find the problem i found out that the function file still use the old execute command so there's no at as if or unless. is it a bug that i have or something that havent been updated? also i love this app and keep up the good work,POSITIVE,0,0.996152341,18-Apr-24
Minecraft,It's definitely worth the money. But there are some bugs: - I can't pick water with bucket. - I can't place a saddle in a horse. - Fishing is broken because I can't get a fish even though I've lifted my fishing rod after the bubbles hit the bait. Like since I downloaded this game a few months ago  I haven't even caught a fish by fishing.,NEGATIVE,1,0.997529089,29-Mar-24
Minecraft,Was one of the best games on any platform until the new dpad controls ruined it. I'm leaving this at a 1 star review until they give us back our old buttons. New buttons are horribly spaced. Did they not do any player testing of them before releasing them? And they wiped out all the character's I had created  and the tool to make characters is broken. I hope whoever signed off on this update is able to find a job somewhere else after all this. Preferably on a game I don't play,NEGATIVE,1,0.999749124,15-Mar-24
Minecraft,This game is very ossum but by the two years they do not bring good update. And the purchase charges of the game is very high please make it lower as possible so more people can afford it. Due to high cost people prefer to play craked minecraft so reduse the prise below 100rs if possible. Thankyou,NEGATIVE,1,0.999298334,12-Feb-24
Minecraft,I've been playing Minecraft for a long time while I don't like the PVP in regular worlds I like doing PVP in lifeboat  cube craft  the hive  donut smp  lifesteal smp and more I have never really been good at PVP I just wish I could get a better console one day and try to improve my PVP skills. In Minecraft the goal of the game is  Beat The Ender Dragon  But I like to think as the goal is to try to succeed as far as u can in the game in one single world and try to become rich.,NEGATIVE,1,0.989015639,16-Mar-24
Minecraft,ive been playing for more than a year and a half  and it's still an amazing game with an amazing community  it was definately worth the 6 bucks for bedrock! Update: been playing for four years now  still as amazing. If anything it's better. Experimental controls are becoming better and more user friendly and the graphics got better. Still as much of a fiend to play as I was when I got Minecraft. Mojang finally gave PE some much needed love and we all appreciate it.,POSITIVE,0,0.999717772,4-Feb-24
Minecraft,this game is really amazing i playing this game everyday  but i have the problems  when i wearing the enchanting armors my skin looks very weird and i need u to fix it  and when i use the enchanting bow   my bow is invisible and i cant see my bow but can use it. and its really annoying for me! i hope u'll fix it and i can be enjoy to playing minecraft.,NEGATIVE,1,0.975118399,7-Feb-24
Minecraft,Gameplay is ridiculous  you can try and play survival but it glitches constantly and the game was never intended to be played mobile. You can't fight mobs well even on easy it's pointless unless you start with a sword and armor,NEGATIVE,1,0.999229908,6-Mar-24
Minecraft,The game is great  because  among other things  you can create whatever you want for an infinite about of time  but it is considerably worse than Java Edition and is incredibly buggy  for example when I wear enchanted armor  the texture is spread out over my whole character! And sometimes when I open it it just immediately crashes! The most recent thing I noticed is that when I get levitation with an elytra I still go up. Which didn't used to happen. Even worse  the customer service is useless!,NEGATIVE,1,0.998969674,7-Dec-23
Minecraft,So fun would recommend but after a while it wouldn't let me pause the game and I started to uninstall and get it back and still wouldn't work please fix it.. Okay update it got fixed and I love it I rlly recommend the game,POSITIVE,0,0.997678339,25-Apr-24
Minecraft,Very good game is fun and had lots of fun playing with friend  They do need to make realms better by adding  My world  progress in the realm and the new controller layout absolutely sucks If the devs know that the first one is good then why change it  anyways its good  Recommend.,POSITIVE,0,0.998949349,15-Mar-24
Minecraft,Smooth  Fun  And playful world with endless creations. Also there's this one problem. Whenever I log in it says  Sign in  and I'm already signed in (on another email) if you could fix this it would help alot but overall 5 stars!,POSITIVE,0,0.760306239,2-Mar-24
Minecraft,The Once great game has fallen for mobile users. We are now plagued with lag  texture loading issues and more. This never happened 2 years ago and then suddenly lag all the time  fighting monsters is impossible  building in tight spaces is impossible now. Even worse is that the touch controls lag  or when you move around on the screen to look that lags too! I am saddened and I hope this gets fixed one day.,NEGATIVE,1,0.999548733,20-Jan-24
Minecraft,This new update makes the game crash once I open my worlds and realm servers up. I play on the Samsung S22 Ultra. I'm very disappointed  and I'm hoping there will be a fix eventually.,NEGATIVE,1,0.999509454,24-Apr-24
Minecraft,Why did you guys change the d pad? It's hard to control now. The old one can sprint to the side and doesn't need precision to press it now it's hard to press when you're focused on smth else. Love that mojang is actually LISTENING though.,POSITIVE,0,0.995589256,14-Mar-24
Minecraft,Spent 15$ on coins just to realise you can't use skins offline... What's the point of including skins? It's a game on a MOBILE device  as in  you can take it places where you don't have internet... Also im amazed that the game runs worse than it did on an iPod touch 15 years ago... Maxes out my CPU and GPU on a pixel art game... And it's not my phone  s23+ it can emulate PS2 games at full speed,NEGATIVE,1,0.998197496,13-Feb-24
Minecraft,Multiplayer with cross platform is impossible  trying to connect to either side when both are updated says both sides are outdated. I've tried reinstalling both and everything I can. It's a broken mess.,NEGATIVE,1,0.999802291,16-Mar-24
Minecraft,It is so good and If you like mysteries and building it's a very good game for you and you can build anything except round constructions and mysteries waiting for you (don't leave villagers with your bed without their own bed close to them) fun with friends,POSITIVE,0,0.99986887,30-Apr-24
Minecraft,why did you mess up the controls? i had a presaved custom sized controls and now its all reset and I can't get it back because your custom controls keep glitching and going back to smaller sizes to bigger sizes and it messes up my gameplay! this is so infuriating! what the hell!,NEGATIVE,1,0.99980396,25-Mar-24
Minecraft,After the update  the app keeps crashing. I iften get  unable to connect  whenever I try to join my friends. These issues have been going on for 5 years now and never seem to get fixed.,NEGATIVE,1,0.998829782,17-Feb-24
Minecraft,Title: Endless Creativity and Adventure Await in Minecraft Minecraft isn't just a game; it's a phenomenon that has captivated millions of players worldwide  and for good reason. As someone who has spent countless hours exploring its blocky landscapes  building elaborate structures  and battling menacing creatures  I can confidently say that Minecraft offers an unparalleled experience in the world of gaming,POSITIVE,0,0.99944967,3-Apr-24
Minecraft,I Like this Game a lot  the only Downside that it won't let me play with my Friends who use PC or X-Box. Since I only use Moble. Plus the new Updated made me not able to use my Nova Minecraft Skin at all. It sucks a lot  every time I try to upload my Minecraft Skin it keeps saying that  it's not a Minecraft Skin Silly  even though it is a Damb! Minecraft Skin  I want to be able to Role-playing with my Friends and make Videos but I can't get my Dang Minecraft Skin!!!!!,NEGATIVE,1,0.988218009,9-Mar-24
Minecraft,The games is really good but after the latest update some player like me facing constantly a big problem. When I try to join my friends world the game stuck on locating server screen I tried all possible ways to solve this problem but nothing happens. I also reported about this glitch to official Minecraft website but they gives me some tips that I already tried and nothing. They forgot my problem and now I am quitting this game maybe forever .If they solve the problem then I will return.,NEGATIVE,1,0.997644603,15-Feb-24
