App_Name,Remarks,Sentiment,Score,Date_of_Remark
Yalla Ludo - Ludo&Domino,"Game is good but needs some improvements. 1.PM A way to know if message are open 2. In chat room, if someone is on mic and he is not seeing on screen or sometimes busy somewhere else, on mic indication should be provided that he is off screen. 3.Chat and message fonts are too small, it is harmful to eyes. Make the fonts large or provide option to select font size small, medium or large4.In ludo game play when dice is rolled, on star squares opponent's token is invisible, make it visible please.",LABEL_1,0.50891906,31-Jan-23
Yalla Ludo - Ludo&Domino,"Hi, I am here to tell you that, This game is very good. But, there are some problems that still need to be solved. 1). Domino Skins needs to be unlocked from daily tasks. 3).The Spectator mode in Domino & Snakes & Ladders also needs to be added. 4).Option to Delete your Chat Room needs to be added. 5). Option to Log-in to your Binded account needs to be added(when we have logged to a undinded guest account). 6). An option to quickly delete your account(if you want) needs to be added.",LABEL_2,0.476169735,16-Feb-23
Yalla Ludo - Ludo&Domino,If you have enough data and time then waste here in this app. I advised everyone please don't purchase diamond here . Totally waste of your money. If you recharge then you loss automatically every game. I recharge many times and loss Now I am playing without recharge and winning. If loss I don't care,LABEL_0,0.764649034,27-Jan-24
Yalla Ludo - Ludo&Domino,"I have been playing this game for a long time, almost play everyday. What i noticed for past few days, the game doesn't work on my mobile data. It only works if I am playing using Wifi. I am leaving one star but I will change it to 5 once my issue is resolved.",LABEL_0,0.602458954,19-Mar-23
Yalla Ludo - Ludo&Domino,"It's a cheating ludo, when you play online and bots are playing, it literally outs you be it anywhere you are might use double 6 and has around multiple times the opponent dice roles using diamond just to out. If 4 player then it would be like all 3 bots concentrate on the 1 manual player to let them not win, fed up as I've been playing since 5months and identified and now uninstalling due to this cheating",LABEL_0,0.897269905,14-Jul-20
Yalla Ludo - Ludo&Domino,"When you play music and going to play a game the sound is very intermittent and bad, if you want to hear it clearly you need to move the volume to maximum or hear music on a hand-free to solve this problem. And this is the only problem I see in this game.",LABEL_0,0.815986156,16-Feb-21
Yalla Ludo - Ludo&Domino,"(Full of bugs and disconnections.) I'm playing here in dubai , I believe you know well is no 2g / 3g connections available here. And I have enough speed on my wifi to play 4k videos without buffering. First most thing being a devoloper is to understand the customer comments. Not to counter it.",LABEL_1,0.490901321,5-Jun-20
Yalla Ludo - Ludo&Domino,I don't think that this game should get any star. I mean i can't even register using mobile. Can't even go forward as guest user. If I can't even play then it it really a game or what.?? I have tried every single way available to ensure the registration works or not. I am also a developer. I haven't seen bugs like that in my life.,LABEL_0,0.774691403,7-May-20
Yalla Ludo - Ludo&Domino,It is a good game. I like this game. But there is an issue that the system of undo dice should remove from ludo then will be more fun in the game because We have not enough diamonds for undo dice and the opponent wins by undoing dice much times therefore this option is not correct.,LABEL_1,0.413264483,28-Jan-23
Yalla Ludo - Ludo&Domino,The ludo not connection automatic very slowly work,LABEL_0,0.65138185,22-Aug-24
Yalla Ludo - Ludo&Domino,Its a good game but i think there is a issue i don't know but i never win any game even i lost my 1.6 million coins what should i do i played Countinoulsy and lost my coins please tell me what is the matter,LABEL_0,0.885915518,30-Mar-24
Yalla Ludo - Ludo&Domino,This game is good in ludo games. But there is feature in this game when your opponent is having more win percentage then you then this game makes very bad decisions and your numbers are very low. According to me this is not good feature if you are playing good then makes history file for you and accorindin to that record this game makes decision. Thanks hope for the best,LABEL_0,0.45951575,30-Jun-20
Yalla Ludo - Ludo&Domino,"I had heard a lot about this app... after downloading it I realized that it was completely against my expectations. Low quality graphic,cheap algorithm, Annoying music..that makes you uncomfortable while playing the game, I suggest don't install this app and try ludostar at once.",LABEL_0,0.968332231,24-Jul-23
Yalla Ludo - Ludo&Domino,"This app favour one player. Fixed game, not dependent on your talent. How smartly you played. If app want to loose you, you never win even many time i have one coin left just need 1 to win, The other have 2/3 at their home and he will win and i am stucked in that place for long time, really hate this scene.",LABEL_0,0.732717693,31-Jul-23
Yalla Ludo - Ludo&Domino,Fyub hh fb chk vgi cgv vds6u Cath and construction industry and the only flag plz flag plz flag plz flag plz flag yr6 of my favourite things that I have been 4th 8th to and construction of the only flag plz 5th to and from their homes and construction of new features of a number one priority to and from the most important 7ygf7ugfc on Friday morning my lovely time and construction industry is yo8 of new and existing and future and construction of new features of a number one priority,LABEL_2,0.881030321,18-Aug-24
Yalla Ludo - Ludo&Domino,Need to improve like a real look...,LABEL_1,0.650443971,9-Aug-24
Yalla Ludo - Ludo&Domino,I really like this game but the respinning option is not that nice because the people who has gems can win easily by respinning. So I would like to say I stop that option. This is why it's 2 stars. Other wise this game is great and deserve 5 stars.,LABEL_2,0.599847496,29-Nov-20
Yalla Ludo - Ludo&Domino,"What a disgrace! I think you're so desperate to make people buy diamonds from you! Even the brightest and most intellegent people play this game, still they'll lose, because you already pre-programmed and and determined who really the winner is before the game even start. Imagine making the 3 tokens entered the house and only 1 token left whilst the opponent have 1 or 2 tokens left and still and still didn't get out from point of origin but end up winning the game. What a s2p!D game.",LABEL_0,0.901296794,21-Sep-22
Yalla Ludo - Ludo&Domino,Its not a fair game. People's with the higher level always getting nice points and 6 in all turns. If its a fair game then why they dont do like that.I played 10 matches and peoples with higher levels and higher leagues get nice points in every turn.,LABEL_0,0.511294842,3-Feb-21
Yalla Ludo - Ludo&Domino,I like this Game but a problem girl don't expect May friend request ???? I'm single ??????,LABEL_0,0.476501465,10-Aug-24
Yalla Ludo - Ludo&Domino,Very bad game . Full scripted dont download.fucn....kkkkrrrr game,LABEL_0,0.969853461,10-Aug-24
Yalla Ludo - Ludo&Domino,"The game is good but there are some issues. The game server is lost. It doesn't connect. Sometimes time. In game it is very difficult to invite friend in game room. It should be made easy. The game should have video room, video call etc.chat seen mark.Friend search easily.",LABEL_0,0.45992431,3-Nov-23
Yalla Ludo - Ludo&Domino,Very biased game every time opposite player gets 6 and above nos but I get less nos when opposite player reaches our side then only we get 6 then he will beat and one time one player get 6 and 1 he played 6 and 2 and beat my coin even I count before and kept in mind in online game also they will cheat how is the biased game. From two days I m playing same things happened again and again when I played to kill coin opposite player at that time only internet connection lost came and auto play .,LABEL_0,0.639940917,14-May-20
Yalla Ludo - Ludo&Domino,amazing ; It's been 10 years since I played this game and I still haven't stopped purchasing or playing and playing like I do and partying and going to the room and hopefully this game and of course there are still levels to come. Growing up and having fun is the way I'm trying to get to level 30.32 Yala Lado is great for friends and family.?? ???? love it but Sometimes there are moments when I get puzzled. I hope Yella Ludo will continue to coach me through difficult segments like this. Thanks,LABEL_2,0.969568849,8-Sep-22
Yalla Ludo - Ludo&Domino,"Sir , l have some reconnecting problems during the usage of yalla ludo game.So I cannot play properly. Whenever an online and private game is start ,it shows reconnecting and cannot connect to the game . But the entry fee gold is losing. So that I stopped playing online and private match please do some action immediately. I am from kerala ,India and I am using a vodaphone connection. My phone is Samsung Galaxy J 7 6 .",LABEL_0,0.873546898,22-Jun-20
Yalla Ludo - Ludo&Domino,"This is the most annoying game I've ever come across, right from when I started playing this game I noticed that they favour the opponents alot. I would have one seed left and just need a number to win then my opponents with three seed would go round and still win the game. I noticed people complaining in the reviews but over looked it and now I know their feeling. I'm uninstall this game right this minute.",LABEL_0,0.933315217,12-Oct-22
Yalla Ludo - Ludo&Domino,"I was playing it well, but when I updated it to the latest version 1351, some problems appeared to me, including that I cannot enter the Ludo rooms, and I can't receive or send messages, simply, I cannot play with my friends, nor even communicate with them. Please clarify the problem with its solution. Noting that I can play with strangers, i.e. I have no network problems",LABEL_0,0.600488007,10-Apr-23
Yalla Ludo - Ludo&Domino,Amazing but too much space after installing,LABEL_1,0.46053043,10-Aug-24
Yalla Ludo - Ludo&Domino,It's is one of the best entertainment tools which keep us busy and prevent frome the alote social crisses also help us to communicate with our darling all over the world,LABEL_2,0.981189609,23-Mar-24
Yalla Ludo - Ludo&Domino,"My yalla ludo have some problem.i don,t login game,plz help me and login my yalla",LABEL_0,0.719611168,5-Aug-24
Yalla Ludo - Ludo&Domino,I love this game but I don't know it's a earning app because i have 150k Scoins but not earning ??,LABEL_2,0.40535596,6-Aug-24
Yalla Ludo - Ludo&Domino,I spent a lot of time to play this game. but I realized that players with high rank always have a dice with good numbers . I lost thousands of my coins.this is totally biased. after playing this game for a lot of time I am totally frustrated rather than entertaining myself.,LABEL_0,0.916751802,25-Aug-20
Yalla Ludo - Ludo&Domino,Excellent game but developer should disable voice chat in groups bcoz some participants organised own group in game chat and doing volgur activities,LABEL_1,0.476798564,3-Aug-24
Yalla Ludo - Ludo&Domino,Delet this app all game fix dont wist mony and time thank you,LABEL_1,0.472806156,7-Aug-24
Yalla Ludo - Ludo&Domino,"Yallah I purchased lightning dice,but it is not working properly,so I request you return my dimonds and back draw your dice,",LABEL_0,0.906433046,3-Aug-24
Yalla Ludo - Ludo&Domino,Thank you so much for providing such a beautiful game platform Foysal From Bangladesh ????,LABEL_2,0.98856467,1-Aug-24
Yalla Ludo - Ludo&Domino,I m facing crash issues since last 2 days or you can since I last updated the game. Thrice my game crashed when I was playing ludo. Please fix the issue asap as it is very irritating issue. Reduced given rating to 1 as still issue has not been resolved.,LABEL_0,0.906104624,27-May-20
Yalla Ludo - Ludo&Domino,A game made for Pakistanis ????. It is fully coded to help Pakistanis win over other nationalites. Why should we play a game with a DONKEY face logo?? unless the coder is mocking on players. Shame on you ???? Everyone must uninstall this S**T.,LABEL_0,0.923499107,1-Aug-24
Yalla Ludo - Ludo&Domino,Hopeless app I would have given it 5 stars but after sometime the game does not respond and even when we start the game it's just showing reloading the game reloading the game reloading the game and it does not open at last and so so all my money e gets over in it and I cannot play the game the management must work at 8it hopeless game. . . . .,LABEL_0,0.934762061,26-Jul-20
Yalla Ludo - Ludo&Domino,"the game is unfaire, punishs the winner, never win more then three times in a row, very very bad logic and disappointing, there is no randomness, the dice is carefully engineered to reduce success rate and to average and please every body, communism in games!",LABEL_0,0.942331851,30-Oct-20
Yalla Ludo - Ludo&Domino,Worst game ever the worst programming all time last token sit on 1 and win game turn into lose pathetic programming always one sided game. Must have to program this on reality based but unfortunately it's not unexpected number's even when i played and dice gave unexpected numbers with kill i also shocked and disappointed why this thing happened to other player what about his way of safety. In these days the game is only about money gifting business nothing else never try to fix issues like 1.??,LABEL_0,0.952951372,13-Nov-22
Yalla Ludo - Ludo&Domino,Best ludo game in playstore .... The reason that gave it four star is whenyou and your friend play with two other random players around the world to make it more realistic you should can't kill your friend this change would be added in the game please add this feature ... otherwise the game is perfect,LABEL_2,0.839549422,18-Feb-22
Yalla Ludo - Ludo&Domino,"Yalla ludo is money eater.i have made purchased gold coin only, but they took money for gold and diamond. When I am ask for a refund, the diamond coin amount they haven't returned yet, they are making excuses not to make a refund. The issue is happen on 21st April 2024. I request your support dept.4 time for the amount.you are rejecting it.",LABEL_0,0.836425543,2-May-24
Yalla Ludo - Ludo&Domino,Because it is the best app for chatting and fun,LABEL_2,0.987188339,16-Aug-24
Yalla Ludo - Ludo&Domino,"I like yalla ludo game but I hope you fix that :- 1.When I mute someone they still able to text me, I don't like that. They must be muted from voice and texting also. 2. I want new rewards, Why I'm getting the same tokens and themes everytime I win in daily tasks and Arrival chest? I want to get somethings new everyday.",LABEL_0,0.544585824,4-Jan-21
Yalla Ludo - Ludo&Domino,"It's a sad game, if it's played in a tournament, even if you go to the end, you're brought to first zero if you lose, so I'm very impressed with it and I want them to change their rules and get to the end. Give the person a chance to get ahead ???? I am deleting this game and I also suggest you guys don't download this boring game and don't waste your time.",LABEL_0,0.919999182,22-Mar-24
Yalla Ludo - Ludo&Domino,"Okay so I played this game with a few of my friends and I don't know if its sheer dumb luck but in all the three games that we played the winner came out as yellow 1st, green 2nd, red 3rd and blue 4th. We even swapped a few players and still that's how it came out.",LABEL_1,0.657075167,18-Apr-20
Yalla Ludo - Ludo&Domino,Most poor dice numbers algorithm...every time you will get unwanted numbers and if you won 1 game then obviously you are going to lose the next...most poorest game i have ever seen...my account got hacked after reaching legend with 42 stars and their customer support didn't give a f.. Even i texted on facebook but nothing...I wasted my time on playing two accounts on this poor ludo game reaching them on legend league...uninstalling the game and advised all of my friends to quit it now...,LABEL_0,0.952318728,1-Oct-22
Yalla Ludo - Ludo&Domino,"Nothing to do with the game although quite predictable, every 4 player game one leaves before even rolling the dice, always finish with just 2 players so pointless really. 2 player games won several without rolling the dice.",LABEL_1,0.471418679,22-Jul-22
Yalla Ludo - Ludo&Domino,This game is fake. The dice is always with your opponent. You will never win so they make you buy Dimond to change the dice and I tried this and still only losing?! And there is no fairness in the ranks usually my opponent is way to hi and they always get the numbers exactly to kill me or win the game! This game is trash and will never be installed in my phone again.,LABEL_0,0.978918254,11-May-22
Yalla Ludo - Ludo&Domino,"For the last four days, I've been losing continuously. There is a problem occurred when I play a game, the opponent continuously rolls Dice on six(6) and I can't do it. Please check the app and fix the bugs.",LABEL_0,0.921113372,5-Oct-23
Yalla Ludo - Ludo&Domino,This game is very awesome I like it very much its dice is very good,LABEL_2,0.99109602,9-Aug-24
Yalla Ludo - Ludo&Domino,The badest game ever. They took priority to those who upgrade the troops and invester i don't like it. Just waste of time.,LABEL_0,0.968795896,12-Apr-24
Yalla Ludo - Ludo&Domino,- I kept hearing a player even though I muted him! - It's not random.. if I'm 1 step away from an enemy's token the game makes sure that he gets 1. - Getting three 6s is SO common for a random game. - You should play the turn once you roll a 6 then roll t,LABEL_1,0.583898306,17-Feb-21
Yalla Ludo - Ludo&Domino,"Seems 90 percent of the time the matches, the algorithm everything is rigged. If two days I have the winning streak, the next two days the opponent has. This just leaves me dumbfounded and super annoyed. No thanks. I'm uninstalling this garbage.",LABEL_0,0.949941039,29-Apr-20
Yalla Ludo - Ludo&Domino,"Yalla ludo is the worst app in all the games I play online ludo. First of all, by playing such a good game in it, when stops at number one In star cells, then the opposition wins must, Play the game as good as our account is down, but we still lose because the account is down, Better than 6 6 6, add 0 Numbers to Dice. Worst app ever in my entire life. I had to give 0 star but it is not in the option.",LABEL_0,0.847559929,26-May-21
Yalla Ludo - Ludo&Domino,"This app is totally worst. There is a big network issue. Inspite of being best network, it does not run properly. When I win a level, it shows that I have got 40k coins and others gifts. But awfully it doesn't give those. What a cheat! Just hate this app. Band this app as soon as possible. ????????????????????????????????",LABEL_0,0.966576576,16-Feb-24
Yalla Ludo - Ludo&Domino,"You can spend 30 dollars just to create a chat room is idiotic, plus rolling the dice (in the games' algorithm) is affected by how much dollars you spent and your level is even more idiotic.. the game is full with teens btw. Otherwise its nice to play with friends and have fun because of course every coop game is like that.",LABEL_0,0.470960557,13-Jun-22
Yalla Ludo - Ludo&Domino,This game not good ..this is cheater..???? not good game.this fixed game.,LABEL_0,0.957772493,18-Aug-24
Yalla Ludo - Ludo&Domino,"Amazing App I love it?? But I think the developer needs to be changed a bit in this game. When we message our partner who was playing with us in the game, At the moment counting time should be stopped and Robot mode do not turn on i test this game when i have free time and share my experience and thoughts with developer thanks",LABEL_1,0.430235595,13-May-20
Yalla Ludo - Ludo&Domino,Very nice game many people many countries meet at one table and get-together I very impresive,LABEL_2,0.980607033,27-Jul-24
Yalla Ludo - Ludo&Domino,You really need to fix the connectivity issue. All the reviews is about connectivity issue and you replied them that you will fix it soon. I can't see that happening! Rest everything is good. But without connectivity the games nothing.,LABEL_0,0.467135966,18-Apr-20
Yalla Ludo - Ludo&Domino,"I feel this app is a Pregnant., Especially in Voice chat, I always get late Voice and if I send any Message if wil lreach the Screen after ages even if I use High speed 5g, it can't Differentiate my 4g and 5g, Especially in Indian Region, an unstable and one of the Worst Voice chat App I've ever used., I think you should bring a Yalla ludo lite to make it Useful for Voice chat users, Otherwise, so many Competitive Apps r Offering Better UI and user Experience..,",LABEL_0,0.566770971,9-Dec-23
Yalla Ludo - Ludo&Domino,Lost 100k and diamonds on a single day stretch. They make you believe that you're winning after few games and make you lose continuously. The game is rigged so bad it makes the opp legend players throw sixes at every single move they make instead we end up with 1 and 2's. All these legend players are either guys who play in the name of girl with some random model or actress pic. They also force you to buy and make you lose money. You continuously lose. Never ever install this game. This is scam.,LABEL_0,0.941909671,28-Jan-22
Yalla Ludo - Ludo&Domino,"Sometimes losing the connection and can't play.. I'm using a high speed wifi. And I need to uninstall the app and need to reinstall. Fix this please! And bluetooth headset is not working for this game. Apart from this two, the game is ?? entertaining.",LABEL_0,0.633556485,15-Apr-20
Yalla Ludo - Ludo&Domino,I have updated this game. And after that I'm unable to see any rooms or i can't send message to my friends. It's showing network connection lost. I have mobile data and wifi but this issue is in app . Please fix this issue. When I'm sending message to my friends it's looking like message sending failed logo seen.,LABEL_0,0.817763865,7-Feb-23
Yalla Ludo - Ludo&Domino,Its very good game as Ludo but I have some points which need to be fix because then its not good game as that when you get late for your turn auto option turn on which is the most boring and weak point of this game. Because its game between 2 or 4 players in which every player wants to win and wait for a foul that leads to his her victory but the game auto start and all the game become waste and the won who are in the position of winning the game for.which I am in the mood to leave this game.0/0,LABEL_0,0.592785656,15-Oct-21
Yalla Ludo - Ludo&Domino,What is the problem with this game i was playing 2 player master it happened multiple times with me but today reached its worst when i have numbers to kill the opponent the game gets stuck my tokens doesnt move.it starts playing on its own then the opponent gets the number he needs to kill me what the i have no network issues now dont say that ok the tokens didnt move and then it wont move until the opponent gets into house till then whatever i get my token wont move.fix this worst game ever...,LABEL_0,0.957194448,26-Apr-20
Yalla Ludo - Ludo&Domino,A lot of cheaters I played 5 million in VIP 2 players and the game started with 3 players how it's possible the should do 2 person it's become 4 people and 1 vs 2 obviously these 2 were together and I lost I'd I lose that with 1 was ok but to play with 1 player and match start it's 3 players unbelievable. Poor game the people who run all this don't know how many hackers Poor administration I sent pictures and complain about same time but nothing Yalla ludo can't do anything even no reply,LABEL_0,0.893335521,24-Jul-22
Yalla Ludo - Ludo&Domino,"I am experiencing a problem of sign in with my mobile number , now we haven't any option to sign in via mobile number Pls help me out regarding this issue",LABEL_0,0.808921576,18-Jul-24
Yalla Ludo - Ludo&Domino,These guys coded the game so that the game goes on for hours. I had played the classic ludo with my friends around two hours in a single game. Everyone would knockout each other as the dice would be the number favouring every time when there is a knockout chance. We were just fed up of the game so we started prediction contest. And everyone was right everytime. So we were fed up with that too.,LABEL_0,0.534637272,21-Apr-20
Yalla Ludo - Ludo&Domino,Great pass time during quarantine.. Connecting friend's virtually initially. I have to edit my review now.. As the app is getting hanged and is not connecting through smoothly via internet nor wifi. Facing lots of bug,LABEL_0,0.466855913,20-May-20
Yalla Ludo - Ludo&Domino,This is expensive game and for time pass this is the best,LABEL_2,0.937528014,20-Jul-24
Yalla Ludo - Ludo&Domino,This league I can't win a game in all over season week 500 win 2500 lose 20k lose 250k lose what a rubbish your app doing .... I'm feeling very angry f,LABEL_0,0.965845406,26-Jul-24
Yalla Ludo - Ludo&Domino,Third class customer support service whenever try to talk with any representative got the response a robotic response yalla pony responding but not resolving the issue,LABEL_0,0.775162816,20-Jul-24
Yalla Ludo - Ludo&Domino,Amazing ?? I love to use this entertainment app Best app love to give time yalla ludo,LABEL_2,0.985882163,18-Jul-24
Yalla Ludo - Ludo&Domino,"Easy to deal, fast game everything is good",LABEL_2,0.963394344,26-Jul-24
Yalla Ludo - Ludo&Domino,Hi RAKAN HERE TODAY I PURCHASED DIAMOND AND COINS FROM YALLA LUDO WINNING GAMES I'M LOSING BECAUSE OF YALLA LUDO PLEASE PLEASE ADJUST THIS PROBLEM I'M NOT PLAYING NORMAL GAME'S I'M GLOBAL PLAYER I'M VERY DISAPPOINTED BY THIS APP 8115510 I REMOVED LAST 3 DIGIT OF I'D PLEASE DON'T DO THIS I'M PERMANENT PURCHASER OF YALLA BUT WINNING GAMES I'M LOSING BECAUSE OF YALLA ONLY WALLAH,LABEL_0,0.64169234,21-Jul-24
Yalla Ludo - Ludo&Domino,"It doesn't works properly , every time i enter into a room and type a comment it doesn't shows sending option.it also happens when i try to send text message to some one. When i write a message the sending option is not available as it was before. I hope you guys Will fix it.",LABEL_0,0.804714501,25-Mar-22
Yalla Ludo - Ludo&Domino,"Why can't I hear others' voices in the room/game, and others can't hear me? Plzz fix my problem",LABEL_0,0.872640193,22-Jul-24
Yalla Ludo - Ludo&Domino,Not bad little improvement needs every week,LABEL_2,0.901414633,27-Jul-24
Yalla Ludo - Ludo&Domino,"It is a beautiful game and the developers shed much effort in it. Well, after your kind answer, I can't do anything except rating you what you deserve. Thanks once more for paying attention and replying back. This means one thing to me ""You care"" and that's enough for me. Once more, I appreciate your kind reply. Thanks a lot and all the best of luck. Wael",LABEL_2,0.981093228,9-Aug-19
Yalla Ludo - Ludo&Domino,"Its is not dice game . It is not ludo . The owner is playing with millions of feelings , health and blood pressures with nerve disturbance. I bet you will start abusing while playing this. We mostly know where dice is hitting you with 6 and where you are being dismissed by opponents tokens . It provides accurate numbers to reach opponents but to you it will never help you go success . Plz uninstall this useless so called game",LABEL_0,0.938789189,27-Jul-24
Yalla Ludo - Ludo&Domino,"If only there's an option to turn off the chat option. I'm so pissed at the player's, talking inappropriate if the opponent is a girl. From the day one there's this problem, but this past two days, it's indecent and vulgar, I wish I could report them. I remember the user names. Please take this seriously and work on this.",LABEL_0,0.951517224,12-Jun-20
Yalla Ludo - Ludo&Domino,It is a brilliant app but on the other side in new update there is so much lag problems and purchasing by SIM balance is off that's the reason I disappointed.,LABEL_0,0.863095403,15-Aug-24
Yalla Ludo - Ludo&Domino,"Yalla ludo is worse ever game I've ever played. It's only for paid players, no other players can win any mega game. Purely a trade game and only elite class. Nothing there for non paid players .",LABEL_0,0.945048332,29-Jul-24
Yalla Ludo - Ludo&Domino,Game is running auto play. Whenever I am trying to select one coin other coin moves sometimes 2 coins move automatically. Game is not in control. Auto play option is different but this is totally feels like some app issue.,LABEL_0,0.635954738,10-May-20
Yalla Ludo - Ludo&Domino,"Rules are not good. Why someone making a pair will stop my pawns. It should stop thier pawn only and not oponnent's. But think of the scenario where the other person created double to save his pawn, then why should I be blocked? Which lunatic coded/thought of this idea? If this is intended then don't give other player any option to roll dice as that is anyway of no use. It's completely insane thought. Wondering which lunatic came up with this idea without thinking properly of all the cases.",LABEL_0,0.917547584,6-Jun-20
Yalla Ludo - Ludo&Domino,I'm lost about 1.2 million coins And I haven't won a single match even once This is cheating only on this ludo Opponents are getting good dices.,LABEL_0,0.858083785,15-May-24
Yalla Ludo - Ludo&Domino,"I'm Haider Ali from Pakistan, I've enjoyed this game a lot. This app is featured so good that everyone enjoys a lot but there should be added one more feature by which our app will become more popular among people. Fot that please check your mail I've send suggestions and my contact details. Thanks for publishing this app for us to get engaged with people all around the world. No new update have come and the suggestion isn't applied. That's why 2 star I've given to this app.",LABEL_2,0.950628996,17-Oct-22
Yalla Ludo - Ludo&Domino,My experiencesfire experience show the bad because this app ludo video song good but the app was not good because the network issue with another another and eat anytime the network was gone and he is the posting Tumi 30 seconds please with 30 seconds after reconnecting with envy you can play and the power that I think this is very bad up don't install this app if you are my wish ki app bani Hi Na hoti so please don't don't don't don't don't don't is tall is,LABEL_0,0.917806447,17-Dec-20
Yalla Ludo - Ludo&Domino,"Pathetic experience, this game feels like one sided. The other opponent will have a token in home and mine will be requiring 1 still they'll win the whole thing but mine won't even get 1 . I've played this game to become a good player and don't think I'm not working hard on this still the system of this game feels like they are picking favourites for some reason , totally not fair . I'm very disappointed",LABEL_0,0.917180419,20-Aug-23
Yalla Ludo - Ludo&Domino,"I think you guys should add some more things to Yalla Ludo 1 When we are playing Ludo and our partner leaves the game and runs away, we should see that our friend has run away. 2 When we play a team match, we also beat our friend's balls. This should not be the case, but on the contrary, the gutti should be doubled. Yes, even if our opponent kills both Gottis, both Gottis should die and whoever kills them should get double points. should 3 We can give our points to our friends, ie we can give o",LABEL_1,0.638927102,12-Aug-24
Yalla Ludo - Ludo&Domino,This is very best and ?? persent secure. Play and enjoy guys ?????? I play it in free time and enjoying with other players ?????? You can play it when you are in the boring... Thank you Jai shree Krishna ??????????...,LABEL_2,0.978108644,9-Apr-24
Yalla Ludo - Ludo&Domino,"This game is very rigged and it has made me incredibaly angry, this afternoon i logged into my account to play ludo. I had saved up 38 gems for turns and was quite proud and happy of my savings. But the developers ruined my happiness and gave me instant depression when i found out that all my precious gems were drained and turned to 4 gems. I was devastated and more than angry. As an apology i would like either all my gems back or even better, 1000 or more gems. Give me one of those, thank you.",LABEL_0,0.906340778,3-Sep-22
Yalla Ludo - Ludo&Domino,"I play this game for long time ... today I have some problem ... I can't access to the game ... I can't understand what happened ?!! I have been in legend league , now I can't believe I will start from scratch ....after problem coming I made new account all my diamond and gold disappeared ... the worst not coming yet , I login and found my self Deprived from daily rewards ... soo baad uninstall",LABEL_0,0.918190539,30-Dec-20
Yalla Ludo - Ludo&Domino,The rules of ludo game needs to be modified as the the option of undo is totally unfair in gameplay. It may be finished immediately. Secondly in tournaments the winner of final gets a lot of coins but for runner up there is nothing. It is totally unfair and disgusting. Both of these decreases the charm of the game.,LABEL_0,0.943267405,9-Jan-23
Yalla Ludo - Ludo&Domino,It always showing reconnecting while starting the game even though i have strong network coverage...its waste of tine i am calling friends and ask them to join my gsme room..it showing the same reconnecting message...??hope you do the needfull soon..otherwise you will loose many customers...,LABEL_0,0.555619538,7-Apr-20
Yalla Ludo - Ludo&Domino,Great game but we have not any daimond ????,LABEL_1,0.437982559,16-Aug-24
Yalla Ludo - Ludo&Domino,1st problem: ?????? All good but the UNDO option is totally useless. ?????? 2nd problem: Killing teammates' token is another worst option. Overall good I will give it all stars as soon as it gets fixed. I hope the developer would not lose their costumers/players. Im Going to uninstall it soon. Developer ??,LABEL_0,0.589200139,19-Jan-24
Yalla Ludo - Ludo&Domino,Sometimes one player is one sided lose game it is bad i request you to better this and equally give numbers off all players,LABEL_0,0.747876763,29-Apr-24
Yalla Ludo - Ludo&Domino,"This is very nonsense app, big players can bring any number they want, and small ones can't bring such number.I didn't want to give him even one star. If this method is eliminated, then it is fine.",LABEL_0,0.650620937,10-May-24
Yalla Ludo - Ludo&Domino,"Useless game they're giving good numbers to their origin (native) players only, let's do equality among every player, so that i can give 5 ? star rating. Now just only one star.",LABEL_0,0.489325553,25-Mar-24
Yalla Ludo - Ludo&Domino,"the game is although good but its autoplay program is very poor, with little connectivity issue the autoplay will ruin your game. and plz Add Bluetooth connectivity feature as well so that Friends in a Bluetooth connectivity range can play this game via Bluetooth.",LABEL_0,0.554532945,6-Mar-20
Yalla Ludo - Ludo&Domino,"""Adding the Afghanistan flag to the Yalla Ludo app would be fantastic! Hoping to see it included soon. Thank you for considering.""????",LABEL_2,0.985400856,18-May-24
Yalla Ludo - Ludo&Domino,It's one of the worst apps . Always please those who make recharge. The wast of time. The wast of efforts.,LABEL_0,0.843447626,9-Apr-24
Yalla Ludo - Ludo&Domino,Game is good but sometimes when we play with Arabic friend they talk in Arabic and we can't understand Arabic language in short there is no translator in yalla lodu Totally disappointed ????????????,LABEL_0,0.914780557,3-May-24
Yalla Ludo - Ludo&Domino,"Very cheap game Start rooting for the opponent without reason, a good win turns into a loss in an inexplicable way It's not even worth one star",LABEL_0,0.852321744,16-Mar-24
Yalla Ludo - Ludo&Domino,Yalla Ludo is a good game For time pass and for making good friends . Just miss one thing if this can increase one option videos uploading like TikTok then more people can download this game,LABEL_2,0.878232419,13-May-24
Yalla Ludo - Ludo&Domino,The best app I have ever seen! It is better than Ludo Star and Ludo king in both gameplay and graphics and literally everything!,LABEL_2,0.989052832,12-Apr-24
Yalla Ludo - Ludo&Domino,This is a pay to win game if you a lot of diamonds you can win every game. Only for people who want to spend hundreds of dollars,LABEL_1,0.514199018,28-Mar-24
Yalla Ludo - Ludo&Domino,Very good game surely recommend ????there are many new events and it is very fun to play it with friends either online or offline,LABEL_2,0.99072963,23-Mar-24
Yalla Ludo - Ludo&Domino,Really good game. I like it. There should be an Arrow tournament in this also. Please make it quickly.,LABEL_2,0.984807253,11-Mar-24
